Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name
"Jun 6, 2024",174.60,179.73,172.73,177.94,177.94,"69,887,000",TSLA,"Tesla, Inc."
"Jun 5, 2024",175.35,176.15,172.13,175.00,175.00,"57,953,800",TSLA,"Tesla, Inc."
"Jun 4, 2024",174.78,177.76,174.00,174.77,174.77,"60,056,300",TSLA,"Tesla, Inc."
"Jun 3, 2024",178.13,182.64,174.49,176.29,176.29,"68,568,900",TSLA,"Tesla, Inc."
"May 31, 2024",178.50,180.32,173.82,178.08,178.08,"67,314,600",TSLA,"Tesla, Inc."
"May 30, 2024",178.58,182.67,175.38,178.79,178.79,"77,784,800",TSLA,"Tesla, Inc."
"May 29, 2024",174.19,178.15,173.93,176.19,176.19,"54,782,600",TSLA,"Tesla, Inc."
"May 28, 2024",176.40,178.25,173.16,176.75,176.75,"59,736,600",TSLA,"Tesla, Inc."
"May 24, 2024",174.84,180.08,173.73,179.24,179.24,"65,479,700",TSLA,"Tesla, Inc."
"May 23, 2024",181.80,181.90,173.26,173.74,173.74,"71,975,500",TSLA,"Tesla, Inc."
"May 22, 2024",182.85,183.80,178.12,180.11,180.11,"88,313,500",TSLA,"Tesla, Inc."
"May 21, 2024",175.51,186.88,174.71,186.60,186.60,"115,266,500",TSLA,"Tesla, Inc."
"May 20, 2024",177.56,177.75,173.52,174.95,174.95,"61,727,400",TSLA,"Tesla, Inc."
"May 17, 2024",173.55,179.63,172.75,177.46,177.46,"77,445,800",TSLA,"Tesla, Inc."
"May 16, 2024",174.10,175.79,171.43,174.84,174.84,"59,812,200",TSLA,"Tesla, Inc."
"May 15, 2024",179.90,180.00,173.11,173.99,173.99,"79,663,000",TSLA,"Tesla, Inc."
"May 14, 2024",174.50,179.49,174.07,177.55,177.55,"86,407,400",TSLA,"Tesla, Inc."
"May 13, 2024",170.00,175.40,169.00,171.89,171.89,"67,018,900",TSLA,"Tesla, Inc."
"May 10, 2024",173.05,173.06,167.75,168.47,168.47,"72,627,200",TSLA,"Tesla, Inc."
"May 9, 2024",175.01,175.62,171.37,171.97,171.97,"65,950,300",TSLA,"Tesla, Inc."
"May 8, 2024",171.59,176.06,170.15,174.72,174.72,"79,969,500",TSLA,"Tesla, Inc."
"May 7, 2024",182.40,183.26,177.40,177.81,177.81,"75,045,900",TSLA,"Tesla, Inc."
"May 6, 2024",183.80,187.56,182.20,184.76,184.76,"84,390,300",TSLA,"Tesla, Inc."
"May 3, 2024",182.10,184.78,178.42,181.19,181.19,"75,491,500",TSLA,"Tesla, Inc."
"May 2, 2024",182.86,184.60,176.02,180.01,180.01,"89,148,000",TSLA,"Tesla, Inc."
"May 1, 2024",182.00,185.86,179.01,179.99,179.99,"92,829,700",TSLA,"Tesla, Inc."
"Apr 30, 2024",186.98,190.95,182.84,183.28,183.28,"127,031,800",TSLA,"Tesla, Inc."
"Apr 29, 2024",188.42,198.87,184.54,194.05,194.05,"243,869,700",TSLA,"Tesla, Inc."
"Apr 26, 2024",168.85,172.12,166.37,168.29,168.29,"109,815,700",TSLA,"Tesla, Inc."
"Apr 25, 2024",158.96,170.88,158.36,170.18,170.18,"126,427,500",TSLA,"Tesla, Inc."
"Apr 24, 2024",162.84,167.97,157.51,162.13,162.13,"181,178,000",TSLA,"Tesla, Inc."
"Apr 23, 2024",143.33,147.26,141.11,144.68,144.68,"124,545,100",TSLA,"Tesla, Inc."
"Apr 22, 2024",140.56,144.44,138.80,142.05,142.05,"107,097,600",TSLA,"Tesla, Inc."
"Apr 19, 2024",148.97,150.94,146.22,147.05,147.05,"86,005,100",TSLA,"Tesla, Inc."
"Apr 18, 2024",151.25,152.20,148.70,149.93,149.93,"96,098,800",TSLA,"Tesla, Inc."
"Apr 17, 2024",157.64,158.33,153.78,155.45,155.45,"82,439,700",TSLA,"Tesla, Inc."
"Apr 16, 2024",156.74,158.19,153.75,157.11,157.11,"97,000,000",TSLA,"Tesla, Inc."
"Apr 15, 2024",170.24,170.69,161.38,161.48,161.48,"100,245,300",TSLA,"Tesla, Inc."
"Apr 12, 2024",172.34,173.81,170.36,171.05,171.05,"64,506,600",TSLA,"Tesla, Inc."
"Apr 11, 2024",172.55,175.88,168.51,174.60,174.60,"94,516,000",TSLA,"Tesla, Inc."
"Apr 10, 2024",173.04,174.93,170.01,171.76,171.76,"84,532,400",TSLA,"Tesla, Inc."
"Apr 9, 2024",172.91,179.22,171.92,176.88,176.88,"103,232,700",TSLA,"Tesla, Inc."
"Apr 8, 2024",169.34,174.50,167.79,172.98,172.98,"104,423,300",TSLA,"Tesla, Inc."
"Apr 5, 2024",169.08,170.86,160.51,164.90,164.90,"141,250,700",TSLA,"Tesla, Inc."
"Apr 4, 2024",170.07,177.19,168.01,171.11,171.11,"123,162,000",TSLA,"Tesla, Inc."
"Apr 3, 2024",164.02,168.82,163.28,168.38,168.38,"82,950,100",TSLA,"Tesla, Inc."
"Apr 2, 2024",164.75,167.69,163.43,166.63,166.63,"116,650,600",TSLA,"Tesla, Inc."
"Apr 1, 2024",176.17,176.75,170.21,175.22,175.22,"81,562,100",TSLA,"Tesla, Inc."
"Mar 28, 2024",177.45,179.57,175.30,175.79,175.79,"77,654,800",TSLA,"Tesla, Inc."
"Mar 27, 2024",181.41,181.91,176.00,179.83,179.83,"81,804,000",TSLA,"Tesla, Inc."
"Mar 26, 2024",178.58,184.25,177.38,177.67,177.67,"113,186,200",TSLA,"Tesla, Inc."
"Mar 25, 2024",168.76,175.24,168.73,172.63,172.63,"74,228,600",TSLA,"Tesla, Inc."
"Mar 22, 2024",166.69,171.20,166.30,170.83,170.83,"75,454,700",TSLA,"Tesla, Inc."
"Mar 21, 2024",176.39,178.18,171.80,172.82,172.82,"73,178,000",TSLA,"Tesla, Inc."
"Mar 20, 2024",173.00,176.25,170.82,175.66,175.66,"83,846,700",TSLA,"Tesla, Inc."
"Mar 19, 2024",172.36,172.82,167.42,171.32,171.32,"77,271,400",TSLA,"Tesla, Inc."
"Mar 18, 2024",170.02,174.72,165.90,173.80,173.80,"108,214,400",TSLA,"Tesla, Inc."
"Mar 15, 2024",163.16,165.18,160.76,163.57,163.57,"96,971,900",TSLA,"Tesla, Inc."
"Mar 14, 2024",167.77,171.17,160.51,162.50,162.50,"126,325,700",TSLA,"Tesla, Inc."
"Mar 13, 2024",173.05,176.05,169.15,169.48,169.48,"106,524,500",TSLA,"Tesla, Inc."
"Mar 12, 2024",177.77,179.43,172.41,177.54,177.54,"87,391,700",TSLA,"Tesla, Inc."
"Mar 11, 2024",175.45,182.87,174.80,177.77,177.77,"85,391,500",TSLA,"Tesla, Inc."
"Mar 8, 2024",181.50,182.73,174.70,175.34,175.34,"85,315,300",TSLA,"Tesla, Inc."
"Mar 7, 2024",174.35,180.04,173.70,178.65,178.65,"102,129,000",TSLA,"Tesla, Inc."
"Mar 6, 2024",179.99,181.58,173.70,176.54,176.54,"107,920,900",TSLA,"Tesla, Inc."
"Mar 5, 2024",183.05,184.59,177.57,180.74,180.74,"119,660,800",TSLA,"Tesla, Inc."
"Mar 4, 2024",198.73,199.75,186.72,188.14,188.14,"134,334,900",TSLA,"Tesla, Inc."
"Mar 1, 2024",200.52,204.52,198.50,202.64,202.64,"82,099,200",TSLA,"Tesla, Inc."
"Feb 29, 2024",204.18,205.28,198.45,201.88,201.88,"85,907,000",TSLA,"Tesla, Inc."
"Feb 28, 2024",200.42,205.30,198.44,202.04,202.04,"99,806,200",TSLA,"Tesla, Inc."
"Feb 27, 2024",204.04,205.60,198.26,199.73,199.73,"108,645,400",TSLA,"Tesla, Inc."
"Feb 26, 2024",192.29,201.78,192.00,199.40,199.40,"111,747,100",TSLA,"Tesla, Inc."
"Feb 23, 2024",195.31,197.57,191.50,191.97,191.97,"78,841,900",TSLA,"Tesla, Inc."
"Feb 22, 2024",194.00,198.32,191.36,197.41,197.41,"92,739,500",TSLA,"Tesla, Inc."
"Feb 21, 2024",193.36,199.44,191.95,194.77,194.77,"103,844,000",TSLA,"Tesla, Inc."
"Feb 20, 2024",196.13,198.60,189.13,193.76,193.76,"104,545,800",TSLA,"Tesla, Inc."
"Feb 16, 2024",202.06,203.17,197.40,199.95,199.95,"111,173,600",TSLA,"Tesla, Inc."
"Feb 15, 2024",189.16,200.88,188.86,200.45,200.45,"120,831,800",TSLA,"Tesla, Inc."
"Feb 14, 2024",185.30,188.89,183.35,188.71,188.71,"81,203,000",TSLA,"Tesla, Inc."
"Feb 13, 2024",183.99,187.26,182.11,184.02,184.02,"86,759,500",TSLA,"Tesla, Inc."
"Feb 12, 2024",192.11,194.73,187.28,188.13,188.13,"95,498,600",TSLA,"Tesla, Inc."
"Feb 9, 2024",190.18,194.12,189.48,193.57,193.57,"84,476,300",TSLA,"Tesla, Inc."
"Feb 8, 2024",189.00,191.62,185.58,189.56,189.56,"83,034,000",TSLA,"Tesla, Inc."
"Feb 7, 2024",188.18,189.79,182.68,187.58,187.58,"111,535,200",TSLA,"Tesla, Inc."
