Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name
"Mar 8, 2024",514.19,523.57,499.35,505.95,504.56,"18,575,200",META,"Meta Platforms, Inc."
"Mar 7, 2024",503.28,519.85,501.38,512.19,510.78,"18,586,400",META,"Meta Platforms, Inc."
"Mar 6, 2024",497.63,502.97,494.29,496.09,494.73,"11,757,900",META,"Meta Platforms, Inc."
"Mar 5, 2024",495.00,495.58,487.89,490.22,488.87,"15,325,300",META,"Meta Platforms, Inc."
"Mar 4, 2024",503.00,504.42,496.42,498.19,496.82,"12,324,100",META,"Meta Platforms, Inc."
"Mar 1, 2024",492.11,504.25,491.85,502.30,500.92,"16,273,600",META,"Meta Platforms, Inc."
"Feb 29, 2024",488.44,491.70,482.61,490.13,488.78,"17,732,000",META,"Meta Platforms, Inc."
"Feb 28, 2024",485.00,491.05,482.75,484.02,482.69,"12,715,500",META,"Meta Platforms, Inc."
"Feb 27, 2024",479.98,487.27,479.92,487.05,485.71,"10,809,600",META,"Meta Platforms, Inc."
"Feb 26, 2024",483.47,486.14,480.60,481.74,480.42,"12,101,400",META,"Meta Platforms, Inc."
"Feb 23, 2024",488.05,494.36,482.35,484.03,482.70,"18,374,300",META,"Meta Platforms, Inc."
"Feb 22, 2024",480.24,489.99,476.06,486.13,484.79,"21,625,800",META,"Meta Platforms, Inc."
"Feb 21, 2024",0.50 Dividend,,,,,,META,"Meta Platforms, Inc."
"Feb 21, 2024",466.50,469.00,461.79,468.03,466.74,"12,977,100",META,"Meta Platforms, Inc."
"Feb 20, 2024",469.72,476.18,466.56,471.75,469.95,"18,015,500",META,"Meta Platforms, Inc."
"Feb 16, 2024",478.11,478.96,469.21,473.32,471.52,"23,306,500",META,"Meta Platforms, Inc."
"Feb 15, 2024",475.28,488.62,472.22,484.03,482.19,"24,212,300",META,"Meta Platforms, Inc."
"Feb 14, 2024",467.93,474.11,466.09,473.28,471.48,"16,858,400",META,"Meta Platforms, Inc."
"Feb 13, 2024",456.87,467.89,455.09,460.12,458.37,"20,916,600",META,"Meta Platforms, Inc."
"Feb 12, 2024",468.19,479.15,466.58,468.90,467.12,"19,382,000",META,"Meta Platforms, Inc."
"Feb 9, 2024",472.95,473.59,467.47,468.11,466.33,"18,413,100",META,"Meta Platforms, Inc."
"Feb 8, 2024",468.32,470.59,465.03,470.00,468.21,"18,815,100",META,"Meta Platforms, Inc."
"Feb 7, 2024",458.00,471.52,456.18,469.59,467.80,"23,066,000",META,"Meta Platforms, Inc."
"Feb 6, 2024",464.00,467.12,453.00,454.72,452.99,"21,655,200",META,"Meta Platforms, Inc."
"Feb 5, 2024",469.88,471.90,459.22,459.41,457.66,"40,832,400",META,"Meta Platforms, Inc."
"Feb 2, 2024",459.60,485.96,453.01,474.99,473.18,"84,615,500",META,"Meta Platforms, Inc."
"Feb 1, 2024",393.94,400.50,393.05,394.78,393.28,"29,727,100",META,"Meta Platforms, Inc."
"Jan 31, 2024",389.00,398.00,387.10,390.14,388.66,"20,180,800",META,"Meta Platforms, Inc."
"Jan 30, 2024",403.59,406.36,399.57,400.06,398.54,"18,614,700",META,"Meta Platforms, Inc."
"Jan 29, 2024",394.99,402.93,393.10,401.02,399.49,"18,742,400",META,"Meta Platforms, Inc."
"Jan 26, 2024",394.35,396.79,391.59,394.14,392.64,"13,163,700",META,"Meta Platforms, Inc."
